case_id,agent_type,persona_type,difficulty,v_i,judge_s_resolution,judge_s_completeness,judge_s_tone,s_answer_quality,s_grounding,grounding_order_id,grounding_status,grounding_amount,grounding_policy_claim,grounding_policy_condition,s_outcome,tool_f1,tool_arg_correctness,tool_result_usage,s_tool,used_tools,expected_tools,traj_flow_order,traj_no_loops,traj_no_redundancy,traj_identity_verified,s_trajectory,total_tokens,execution_seconds,s_efficiency,i_fatal,fatal_reasons,s_raw,s_agent,proxy_cost,net_value
OOS_047,Reflection,Polite,hard,1,1,2,4,22.5,100.0,,,,,,53.5,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,124396,199.62,26.3,0,,52.0,52.0,47.0,0.05
OOS_048,Reflection,Polite,hard,1,2,2,3,30.0,100.0,,,,,,58.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,174088,231.87,22.7,0,,53.5,53.5,67.79,-0.1429
OOS_049,Reflection,Polite,medium,1,2,2,5,40.0,100.0,,,,,,64.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,192751,295.11,21.1,0,,56.2,56.2,71.84,-0.1564
OOS_050,Reflection,Polite,easy,1,3,3,5,60.0,100.0,,,,,,76.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,191561,282.98,19.6,0,,61.9,61.9,71.58,-0.0968
OOS_001,Single-slot,Polite,hard,1,1,1,4,15.0,100.0,,,,,,49.0,0.5,1.0,1.0,75.0,cancel_order|query_order,query_order|track_shipping,True,True,True,True,100.0,19237,37.91,100.0,0,,69.5,69.5,19.18,0.5032
OOS_002,Single-slot,Polite,hard,1,2,2,4,35.0,100.0,True,,,,,61.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,38702,77.89,67.5,0,,70.7,70.7,38.4,0.323
OOS_003,Single-slot,Polite,hard,1,1,1,3,10.0,100.0,True,,,,,46.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,37871,71.93,73.1,0,,64.3,64.3,38.22,0.2608
OOS_004,Single-slot,Polite,hard,1,2,2,5,40.0,66.7,True,False,True,,,50.7,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,42217,81.62,64.4,0,,64.9,64.9,39.16,0.2574
OOS_005,Single-slot,Polite,hard,1,2,2,4,35.0,100.0,True,,,,,61.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,39279,72.93,72.1,0,,71.6,71.6,43.53,0.2807
OOS_006,Single-slot,Polite,medium,1,1,1,2,5.0,100.0,True,,,,,43.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,39454,74.5,83.7,0,,64.9,64.9,38.56,0.2634
OOS_007,Single-slot,Polite,medium,1,2,2,4,35.0,100.0,True,,,,,61.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,10238,19.24,100.0,0,,77.2,77.2,17.22,0.5998
OOS_008,Single-slot,Polite,medium,1,1,1,2,5.0,0.0,False,False,,,,3.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,38768,71.12,87.6,0,,49.0,49.0,43.42,0.0558
OOS_009,Single-slot,Polite,medium,1,1,1,2,5.0,100.0,True,,,,,43.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,39664,75.43,82.6,0,,64.7,64.7,38.61,0.2609
OOS_010,Single-slot,Polite,medium,1,3,3,4,55.0,100.0,,,True,,,73.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19190,38.2,100.0,0,,83.2,83.2,19.17,0.6403
OOS_011,Single-slot,Polite,easy,1,2,2,2,25.0,50.0,True,False,,,,35.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,38969,72.66,76.3,0,,59.4,59.4,38.46,0.2094
OOS_012,Single-slot,Polite,easy,1,1,1,4,15.0,100.0,True,,,,,49.0,0.667,1.0,1.0,83.3,cancel_order|query_order,query_order,True,True,True,True,100.0,18979,35.7,100.0,0,,71.2,71.2,19.12,0.5208
OOS_013,Single-slot,Polite,easy,1,1,1,3,10.0,0.0,,False,,,,6.0,0.667,1.0,1.0,83.3,cancel_order|query_order,query_order,True,True,True,True,100.0,19115,33.24,100.0,0,,49.7,49.7,19.15,0.3055
OOS_014,Single-slot,Polite,easy,1,1,1,3,10.0,100.0,,,,,,46.0,0.5,1.0,1.0,75.0,cancel_order|query_order,query_order|track_shipping,True,True,True,True,100.0,18880,35.34,100.0,0,,68.0,68.0,19.1,0.489
OOS_015,Single-slot,Polite,easy,1,1,1,2,5.0,100.0,True,,,,,43.0,0.5,1.0,1.0,75.0,cancel_order|query_order,query_order|track_shipping,True,True,True,True,100.0,18866,34.96,100.0,0,,66.5,66.5,19.1,0.474
OOS_016,Single-slot,Polite,hard,1,5,5,5,100.0,100.0,True,True,True,,,100.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,37951,73.2,71.8,0,,91.0,91.0,38.24,0.5276
OOS_017,Single-slot,Polite,hard,1,1,1,2,5.0,100.0,True,True,,,,43.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,22797,44.94,100.0,0,,71.5,71.5,34.95,0.3655
OOS_018,Single-slot,Polite,hard,1,1,1,2,5.0,0.0,,,False,,,3.0,0.0,1.0,0.0,25.0,cancel_order,query_order,False,True,True,True,75.0,21688,40.55,100.0,0,,34.0,34.0,24.71,0.0929
OOS_019,Single-slot,Polite,hard,1,1,1,3,10.0,100.0,True,True,,,,46.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,34796,62.93,83.6,0,,66.4,66.4,42.55,0.2385
OOS_020,Single-slot,Polite,medium,1,2,2,2,25.0,100.0,True,True,True,,,55.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,36472,61.28,100.0,0,,74.2,74.2,37.92,0.3628
OOS_021,Single-slot,Polite,medium,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.5,1.0,1.0,75.0,cancel_order|query_order,query_order|track_shipping,True,True,True,True,100.0,31633,61.2,100.0,0,,95.0,95.0,31.87,0.6313
OOS_022,Single-slot,Polite,medium,1,5,4,3,82.5,100.0,True,True,True,,,89.5,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,38600,71.42,87.3,0,,88.9,88.9,38.38,0.5052
OOS_023,Single-slot,Polite,medium,1,2,2,2,25.0,100.0,True,True,True,,,55.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,39633,74.42,83.8,0,,70.9,70.9,38.6,0.323
OOS_024,Single-slot,Polite,easy,1,2,2,2,25.0,100.0,True,True,True,,,55.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,36146,66.11,83.9,0,,70.9,70.9,37.85,0.3305
OOS_025,Single-slot,Polite,easy,1,2,2,3,30.0,100.0,True,True,True,,,58.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,36211,66.4,83.5,0,,72.4,72.4,37.86,0.3454
OOS_026,Single-slot,Polite,easy,1,1,1,2,5.0,100.0,True,True,True,,,43.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,36667,70.6,78.5,0,,63.9,63.9,37.96,0.2594
OOS_027,Single-slot,Polite,easy,1,1,1,4,15.0,100.0,True,,,,,49.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,36824,69.41,79.9,0,,70.5,70.5,37.99,0.3251
OOS_028,Single-slot,Polite,hard,1,2,2,5,40.0,66.7,True,False,True,,,50.7,0.5,1.0,1.0,75.0,cancel_order|query_order,apply_refund|query_order,True,True,True,True,100.0,19309,38.96,100.0,0,,70.3,70.3,19.19,0.5111
OOS_029,Single-slot,Polite,hard,1,1,2,2,12.5,66.7,True,False,True,,,34.2,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,33628,69.98,75.2,0,,58.8,58.8,32.3,0.265
OOS_030,Single-slot,Polite,hard,1,1,1,2,5.0,100.0,True,,,,,43.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,7993,16.64,100.0,0,,68.2,68.2,16.74,0.5146
OOS_031,Single-slot,Polite,medium,1,3,4,5,67.5,66.7,True,False,True,,,67.2,1.0,1.0,1.0,100.0,apply_refund|query_order,apply_refund|query_order,True,True,True,True,100.0,19116,37.7,100.0,0,,83.6,83.6,19.15,0.6445
OOS_032,Single-slot,Polite,medium,1,3,5,5,75.0,66.7,True,False,True,,,71.7,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19416,39.26,100.0,0,,82.5,82.5,19.21,0.6329
OOS_033,Single-slot,Polite,medium,1,4,3,3,62.5,66.7,True,False,True,,,64.2,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,32833,66.72,93.4,0,,77.4,77.4,32.13,0.4527
OOS_034,Single-slot,Polite,easy,1,5,3,5,85.0,66.7,True,False,True,,,77.7,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19085,37.85,100.0,0,,85.5,85.5,19.14,0.6636
OOS_035,Single-slot,Polite,easy,1,4,5,5,87.5,50.0,,False,True,,,72.5,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19022,37.88,100.0,0,,82.9,82.9,19.13,0.6377
OOS_036,Single-slot,Polite,hard,1,1,1,2,5.0,100.0,True,True,,,,43.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,26509,49.15,100.0,0,,61.5,61.5,30.75,0.3075
OOS_037,Single-slot,Polite,hard,1,1,1,2,5.0,100.0,True,True,,,,43.0,0.0,1.0,1.0,50.0,cancel_order|query_order,get_policy,True,True,True,True,100.0,28715,52.77,99.7,0,,61.4,61.4,31.23,0.3017
OOS_038,Single-slot,Polite,medium,1,1,1,3,10.0,100.0,True,True,True,,,46.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19061,36.01,100.0,0,,63.0,63.0,19.14,0.4386
OOS_039,Single-slot,Polite,medium,1,2,2,3,30.0,100.0,True,True,True,,,58.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,36324,67.6,92.2,0,,67.4,67.4,37.88,0.2952
OOS_040,Single-slot,Polite,easy,1,2,2,5,40.0,100.0,True,True,True,,,64.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,18826,35.03,100.0,0,,72.0,72.0,14.09,0.5791
OOS_041,Single-slot,Polite,easy,1,1,1,3,10.0,100.0,True,True,True,,,46.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,18869,35.77,100.0,0,,63.0,63.0,19.1,0.439
OOS_042,Single-slot,Polite,hard,1,2,2,2,25.0,100.0,True,True,,,,55.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,29706,55.24,95.2,0,,73.2,73.2,41.45,0.3175
OOS_043,Single-slot,Polite,hard,1,2,2,5,40.0,100.0,True,,,,,64.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,14511,26.97,100.0,0,,82.0,82.0,18.15,0.6385
OOS_044,Single-slot,Polite,medium,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,18517,33.15,100.0,0,,96.7,96.7,29.02,0.6768
OOS_045,Single-slot,Polite,medium,1,2,2,4,35.0,100.0,True,True,,,,61.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,31602,58.77,100.0,0,,77.2,77.2,46.86,0.3034
OOS_046,Single-slot,Polite,easy,1,3,4,5,67.5,100.0,True,True,,,,80.5,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,16797,31.93,100.0,0,,86.9,86.9,23.65,0.6325
OOS_047,Single-slot,Polite,hard,1,1,1,2,5.0,50.0,,False,True,,,23.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,40252,73.29,71.8,0,,45.9,45.9,43.74,0.0216
OOS_048,Single-slot,Polite,hard,1,1,1,3,10.0,0.0,,False,,,,6.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,38795,76.15,69.1,0,,36.8,36.8,38.42,-0.0162
OOS_049,Single-slot,Polite,medium,1,2,3,3,37.5,100.0,,,,,,62.5,0.0,1.0,0.0,25.0,query_order,get_policy,True,True,True,True,100.0,39846,76.04,82.0,0,,62.7,62.7,38.65,0.2405
OOS_050,Single-slot,Polite,easy,1,2,2,3,30.0,100.0,,,True,,,58.0,0.0,1.0,0.0,25.0,query_order,get_policy,True,True,True,True,100.0,40462,79.33,69.9,0,,58.0,58.0,38.78,0.1922
OOS_001,PlanExecute,VIP,hard,1,1,1,2,5.0,100.0,True,,,,,43.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19458,37.51,100.0,0,,68.2,68.2,19.22,0.4898
OOS_002,PlanExecute,VIP,hard,1,2,2,4,35.0,100.0,True,,,,,61.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,18997,33.67,100.0,0,,77.2,77.2,19.12,0.5808
OOS_003,PlanExecute,VIP,hard,1,1,1,4,15.0,100.0,True,,,,,49.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19159,33.66,100.0,0,,71.2,71.2,19.16,0.5204
OOS_004,PlanExecute,VIP,hard,1,2,2,5,40.0,100.0,True,,True,,,64.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19133,35.6,100.0,0,,78.7,78.7,19.15,0.5955
OOS_005,PlanExecute,VIP,hard,1,2,1,4,27.5,100.0,True,,,,,56.5,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19350,35.19,100.0,0,,74.9,74.9,19.2,0.557
OOS_006,PlanExecute,VIP,medium,1,1,1,3,10.0,100.0,True,,,,,46.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19026,33.48,100.0,0,,69.7,69.7,19.13,0.5057
OOS_007,PlanExecute,VIP,medium,1,1,1,4,15.0,100.0,True,,,,,49.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19320,35.78,100.0,0,,71.2,71.2,19.19,0.5201
OOS_008,PlanExecute,VIP,medium,1,2,2,4,35.0,100.0,True,,,,,61.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19344,36.59,100.0,0,,80.5,80.5,19.2,0.613
OOS_009,PlanExecute,VIP,medium,1,1,1,2,5.0,100.0,True,,,,,43.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19140,36.08,100.0,0,,68.2,68.2,19.15,0.4905
OOS_010,PlanExecute,VIP,medium,1,2,1,3,22.5,100.0,True,,,,,53.5,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19302,35.02,100.0,0,,73.4,73.4,19.19,0.5421
OOS_011,PlanExecute,VIP,easy,1,2,2,4,35.0,100.0,True,,,,,61.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,18737,31.56,100.0,0,,77.2,77.2,19.07,0.5813
OOS_012,PlanExecute,VIP,easy,1,1,1,4,15.0,100.0,True,,,,,49.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19002,35.09,100.0,0,,74.5,74.5,19.12,0.5538
OOS_013,PlanExecute,VIP,easy,1,5,5,5,100.0,50.0,True,False,,,,80.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,25067,40.81,100.0,0,,90.0,90.0,25.44,0.6456
OOS_014,PlanExecute,VIP,easy,1,1,1,4,15.0,100.0,True,,,,,49.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19148,34.15,100.0,0,,71.2,71.2,19.16,0.5204
OOS_015,PlanExecute,VIP,easy,1,1,1,4,15.0,100.0,True,,,,,49.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19309,37.02,100.0,0,,71.2,71.2,19.19,0.5201
OOS_016,PlanExecute,VIP,hard,1,2,2,3,30.0,100.0,True,True,,,,58.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19130,33.96,100.0,0,,75.7,75.7,19.15,0.5655
OOS_017,PlanExecute,VIP,hard,1,5,5,5,100.0,100.0,True,,,,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,9760,16.21,100.0,0,,100.0,100.0,17.12,0.8288
OOS_018,PlanExecute,VIP,hard,1,2,2,4,35.0,100.0,True,,,,,61.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19177,36.54,100.0,0,,80.5,80.5,19.16,0.6134
OOS_019,PlanExecute,VIP,hard,1,1,1,2,5.0,100.0,True,True,,,,43.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,18833,31.35,100.0,0,,68.2,68.2,19.09,0.4911
OOS_020,PlanExecute,VIP,medium,1,2,2,3,30.0,100.0,True,True,,,,58.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19042,29.8,100.0,0,,75.7,75.7,19.13,0.5657
OOS_021,PlanExecute,VIP,medium,1,2,2,3,30.0,100.0,True,True,,,,58.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,18915,30.87,100.0,0,,75.7,75.7,19.11,0.5659
OOS_022,PlanExecute,VIP,medium,1,2,2,2,25.0,100.0,True,True,,,,55.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19078,34.35,100.0,0,,74.2,74.2,19.14,0.5506
OOS_023,PlanExecute,VIP,medium,1,1,1,2,5.0,100.0,,,,,,43.0,0.0,1.0,1.0,50.0,,query_order|track_shipping,True,True,True,True,100.0,39786,61.13,100.0,0,,61.5,61.5,28.64,0.3286
OOS_024,PlanExecute,VIP,easy,1,2,2,3,30.0,100.0,True,True,,,,58.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,18719,31.63,100.0,0,,75.7,75.7,19.06,0.5664
OOS_025,PlanExecute,VIP,easy,1,3,2,3,42.5,100.0,True,True,,,,65.5,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,18832,33.9,100.0,0,,79.4,79.4,19.09,0.6031
OOS_026,PlanExecute,VIP,easy,1,2,2,4,35.0,100.0,True,True,,,,61.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,18437,29.54,100.0,0,,77.2,77.2,19.0,0.582
OOS_027,PlanExecute,VIP,easy,1,1,1,2,5.0,100.0,True,,,,,43.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19135,33.66,100.0,0,,71.5,71.5,19.15,0.5235
OOS_028,PlanExecute,VIP,hard,1,2,2,3,30.0,100.0,True,,,,,58.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19342,35.2,100.0,0,,75.7,75.7,19.2,0.565
OOS_029,PlanExecute,VIP,hard,1,2,2,4,35.0,100.0,True,,,,,61.0,1.0,1.0,1.0,100.0,apply_refund|query_order,apply_refund|query_order,True,True,True,True,100.0,19330,35.26,100.0,0,,80.5,80.5,19.2,0.613
OOS_030,PlanExecute,VIP,hard,1,1,1,3,10.0,100.0,True,,,,,46.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19271,35.82,100.0,0,,69.7,69.7,19.18,0.5052
OOS_031,PlanExecute,VIP,medium,1,3,2,4,47.5,100.0,True,,,,,68.5,1.0,1.0,1.0,100.0,apply_refund|query_order,apply_refund|query_order,True,True,True,True,100.0,19041,35.35,100.0,0,,84.2,84.2,19.13,0.6507
OOS_032,PlanExecute,VIP,medium,1,2,2,3,30.0,100.0,True,,,,,58.0,1.0,1.0,1.0,100.0,apply_refund|query_order,apply_refund|query_order,True,True,True,True,100.0,18964,31.93,100.0,0,,79.0,79.0,19.12,0.5988
OOS_033,PlanExecute,VIP,medium,1,1,1,3,10.0,100.0,True,,,,,46.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19279,36.02,100.0,0,,69.7,69.7,19.18,0.5052
OOS_034,PlanExecute,VIP,easy,1,2,2,4,35.0,100.0,True,,,,,61.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,18860,32.36,100.0,0,,77.2,77.2,19.09,0.5811
OOS_035,PlanExecute,VIP,easy,1,2,2,4,35.0,100.0,True,,,,,61.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,18900,33.48,100.0,0,,77.2,77.2,19.1,0.581
OOS_036,PlanExecute,VIP,hard,1,1,1,2,5.0,100.0,True,,,,,43.0,0.0,1.0,1.0,50.0,apply_refund,get_policy,False,True,True,True,75.0,18949,31.71,100.0,1,fabricated_refund_reason,59.0,40,24.11,0.1589
OOS_037,PlanExecute,VIP,hard,1,1,1,4,15.0,100.0,True,True,,,,49.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,24959,44.81,100.0,0,,64.5,64.5,25.42,0.3908
OOS_038,PlanExecute,VIP,medium,1,2,1,3,22.5,100.0,True,True,True,,,53.5,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19263,37.71,100.0,0,,66.8,66.8,19.18,0.4762
OOS_039,PlanExecute,VIP,medium,1,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,18669,31.88,100.0,0,,90.0,90.0,19.05,0.7095
OOS_040,PlanExecute,VIP,easy,1,1,1,5,20.0,100.0,True,True,,,,52.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,18880,32.47,100.0,0,,66.0,66.0,19.1,0.469
OOS_041,PlanExecute,VIP,easy,1,1,1,5,20.0,100.0,True,True,,,,52.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,18695,31.53,100.0,0,,66.0,66.0,19.06,0.4694
OOS_042,PlanExecute,VIP,hard,1,2,2,4,35.0,100.0,True,True,,,,61.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,18803,32.79,100.0,0,,77.2,77.2,19.08,0.5812
OOS_043,PlanExecute,VIP,hard,1,2,2,4,35.0,100.0,True,,,,,61.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18993,33.58,100.0,0,,80.5,80.5,19.12,0.6138
OOS_044,PlanExecute,VIP,medium,1,4,5,5,87.5,100.0,True,True,,,,92.5,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,19169,34.67,100.0,0,,96.2,96.2,19.16,0.7704
OOS_045,PlanExecute,VIP,medium,1,1,1,3,10.0,100.0,True,,,,,46.0,0.667,1.0,0.0,58.3,cancel_order,cancel_order|query_order,False,True,True,True,75.0,18904,31.3,100.0,0,,62.2,62.2,24.1,0.381
OOS_046,PlanExecute,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,18989,33.25,100.0,0,,100.0,100.0,19.12,0.8088
OOS_047,PlanExecute,VIP,hard,1,1,1,2,5.0,100.0,True,,,,,43.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19420,36.75,100.0,0,,61.5,61.5,19.22,0.4228
OOS_048,PlanExecute,VIP,hard,1,1,1,2,5.0,100.0,,,,,,43.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19120,34.87,100.0,0,,61.5,61.5,19.15,0.4235
OOS_049,PlanExecute,VIP,medium,1,2,2,3,30.0,100.0,,,,,,58.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19189,35.79,100.0,0,,69.0,69.0,19.17,0.4983
OOS_050,PlanExecute,VIP,easy,1,2,2,4,35.0,100.0,,,,,,61.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19503,39.14,100.0,0,,70.5,70.5,19.23,0.5127
OOS_001,ReAct,VIP,hard,1,2,1,4,27.5,50.0,True,False,,,,36.5,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,True,True,False,75.0,16376,127.73,41.2,0,,45.6,45.6,23.55,0.2205
OOS_002,ReAct,VIP,hard,1,2,1,5,32.5,50.0,True,False,,,,39.5,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,True,True,False,75.0,16264,22.67,100.0,0,,58.9,58.9,23.53,0.3537
OOS_003,ReAct,VIP,hard,1,1,1,4,15.0,50.0,True,False,,,,29.0,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,True,True,False,75.0,16355,24.53,100.0,0,,53.7,53.7,23.55,0.3015
OOS_004,ReAct,VIP,hard,1,2,2,3,30.0,50.0,True,False,,,,38.0,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,True,True,False,75.0,16284,24.35,100.0,0,,58.2,58.2,23.53,0.3467
OOS_005,ReAct,VIP,hard,1,1,1,4,15.0,50.0,True,False,,,,29.0,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,True,True,False,75.0,16289,24.0,100.0,0,,53.7,53.7,23.54,0.3016
OOS_006,ReAct,VIP,medium,1,2,2,5,40.0,50.0,True,False,,,,44.0,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,True,True,False,75.0,16290,25.85,100.0,0,,61.2,61.2,23.54,0.3766
OOS_007,ReAct,VIP,medium,1,1,1,5,20.0,50.0,True,False,,,,32.0,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,True,True,False,75.0,16342,25.92,100.0,0,,55.2,55.2,23.55,0.3165
OOS_008,ReAct,VIP,medium,1,2,1,4,27.5,50.0,True,False,,,,36.5,1.0,0.0,1.0,75.0,query_order,query_order,True,True,True,False,75.0,16327,26.0,100.0,0,,60.8,60.8,23.54,0.3726
OOS_009,ReAct,VIP,medium,1,2,1,4,27.5,50.0,True,False,,,,36.5,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,True,True,False,75.0,16277,25.38,100.0,0,,57.4,57.4,23.53,0.3387
OOS_010,ReAct,VIP,medium,1,1,1,4,15.0,50.0,True,False,,,,29.0,0.667,0.0,1.0,58.3,query_order,apply_refund|query_order,True,True,True,False,75.0,16315,25.57,100.0,0,,53.7,53.7,23.54,0.3016
OOS_011,ReAct,VIP,easy,1,1,1,3,10.0,50.0,True,False,,,,26.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,16273,25.4,100.0,0,,52.2,52.2,23.53,0.2867
OOS_012,ReAct,VIP,easy,1,2,1,4,27.5,50.0,True,False,,,,36.5,1.0,0.0,1.0,75.0,query_order,query_order,True,True,True,False,75.0,16278,25.56,100.0,0,,60.8,60.8,23.53,0.3727
