w_outcome,w_tool,w_trajectory,w_efficiency,mean_ReAct,mean_PlanExecute,mean_Reflection,mean_Single_slot,rank1,rank2,rank3,rank4
0.4,0.05,0.45,0.1,72.89,89.4,84.36,86.77,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.05,0.5,0.05,71.36,89.45,86.25,87.49,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.1,0.05,0.45,82.87,87.72,69.47,80.31,PlanExecute,ReAct,Single-slot,Reflection
0.4,0.1,0.1,0.4,81.34,87.77,71.39,81.03,PlanExecute,ReAct,Single-slot,Reflection
0.4,0.1,0.15,0.35,79.8,87.82,73.29,81.75,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.1,0.2,0.3,78.27,87.87,75.19,82.47,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.1,0.25,0.25,76.73,87.92,77.08,83.2,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.1,0.3,0.2,75.19,87.98,78.98,83.92,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.1,0.35,0.15,73.66,88.03,80.87,84.64,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.1,0.4,0.1,72.12,88.08,82.77,85.36,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.1,0.45,0.05,70.59,88.13,84.66,86.08,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.15,0.05,0.4,80.57,86.45,69.79,79.62,PlanExecute,ReAct,Single-slot,Reflection
0.4,0.15,0.1,0.35,79.03,86.5,71.7,80.34,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.15,0.15,0.3,77.5,86.55,73.6,81.07,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.15,0.2,0.25,75.96,86.6,75.5,81.79,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.15,0.25,0.2,74.42,86.65,77.39,82.51,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.15,0.3,0.15,72.89,86.71,79.29,83.23,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.15,0.35,0.1,71.35,86.76,81.18,83.95,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.15,0.4,0.05,69.82,86.81,83.08,84.67,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.2,0.05,0.35,78.26,85.18,70.1,78.93,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.2,0.1,0.3,76.73,85.23,72.01,79.66,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.2,0.15,0.25,75.19,85.28,73.91,80.38,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.2,0.2,0.2,73.65,85.33,75.8,81.1,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.2,0.25,0.15,72.12,85.39,77.7,81.82,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.2,0.3,0.1,70.58,85.44,79.59,82.54,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.2,0.35,0.05,69.05,85.49,81.49,83.26,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.25,0.05,0.3,75.96,83.91,70.42,78.25,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.25,0.1,0.25,74.42,83.96,72.32,78.97,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.25,0.15,0.2,72.88,84.01,74.21,79.69,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.25,0.2,0.15,71.35,84.06,76.11,80.41,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.25,0.25,0.1,69.81,84.12,78.0,81.13,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.25,0.3,0.05,68.28,84.17,79.9,81.85,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.3,0.05,0.25,73.65,82.64,70.73,77.56,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.3,0.1,0.2,72.11,82.69,72.62,78.28,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.3,0.15,0.15,70.58,82.74,74.52,79.0,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.3,0.2,0.1,69.04,82.8,76.41,79.72,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.3,0.25,0.05,67.51,82.85,78.31,80.44,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.35,0.05,0.2,71.35,81.37,71.04,76.87,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.35,0.1,0.15,69.81,81.42,72.93,77.59,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.35,0.15,0.1,68.27,81.47,74.83,78.31,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.35,0.2,0.05,66.74,81.53,76.72,79.03,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.4,0.05,0.15,69.04,80.1,71.34,76.18,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.4,0.1,0.1,67.5,80.15,73.24,76.9,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.4,0.15,0.05,65.97,80.2,75.13,77.63,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.45,0.05,0.1,66.73,78.83,71.65,75.49,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.45,0.1,0.05,65.2,78.88,73.54,76.22,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.5,0.05,0.05,64.43,77.56,71.95,74.81,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.05,0.05,0.45,84.58,88.04,69.83,80.45,PlanExecute,ReAct,Single-slot,Reflection
0.45,0.05,0.1,0.4,83.04,88.09,71.75,81.17,PlanExecute,ReAct,Single-slot,Reflection
0.45,0.05,0.15,0.35,81.51,88.14,73.66,81.89,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.05,0.2,0.3,79.97,88.19,75.56,82.62,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.05,0.25,0.25,78.43,88.25,77.45,83.34,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.05,0.3,0.2,76.9,88.3,79.35,84.06,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.05,0.35,0.15,75.36,88.35,81.24,84.78,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.05,0.4,0.1,73.83,88.4,83.14,85.5,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.05,0.45,0.05,72.29,88.45,85.03,86.22,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.1,0.05,0.4,82.27,86.77,70.15,79.76,PlanExecute,ReAct,Single-slot,Reflection
0.45,0.1,0.1,0.35,80.74,86.82,72.07,80.48,PlanExecute,ReAct,Single-slot,Reflection
0.45,0.1,0.15,0.3,79.2,86.87,73.97,81.21,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.1,0.2,0.25,77.66,86.93,75.86,81.93,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.1,0.25,0.2,76.13,86.98,77.76,82.65,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.1,0.3,0.15,74.59,87.03,79.65,83.37,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.1,0.35,0.1,73.06,87.08,81.55,84.09,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.1,0.4,0.05,71.52,87.13,83.44,84.81,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.15,0.05,0.35,79.97,85.5,70.47,79.08,PlanExecute,ReAct,Single-slot,Reflection
0.45,0.15,0.1,0.3,78.43,85.55,72.38,79.8,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.15,0.15,0.25,76.89,85.6,74.27,80.52,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.15,0.2,0.2,75.36,85.66,76.17,81.24,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.15,0.25,0.15,73.82,85.71,78.06,81.96,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.15,0.3,0.1,72.29,85.76,79.96,82.68,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.15,0.35,0.05,70.75,85.81,81.85,83.4,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.2,0.05,0.3,77.66,84.23,70.78,78.39,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.2,0.1,0.25,76.12,84.28,72.69,79.11,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.2,0.15,0.2,74.59,84.33,74.58,79.83,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.2,0.2,0.15,73.05,84.39,76.48,80.55,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.2,0.25,0.1,71.52,84.44,78.37,81.27,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.2,0.3,0.05,69.98,84.49,80.27,81.99,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.25,0.05,0.25,75.35,82.96,71.1,77.7,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.25,0.1,0.2,73.82,83.01,72.99,78.42,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.25,0.15,0.15,72.28,83.07,74.89,79.14,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.25,0.2,0.1,70.75,83.12,76.78,79.86,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.25,0.25,0.05,69.21,83.17,78.68,80.58,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.3,0.05,0.2,73.05,81.69,71.4,77.01,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.3,0.1,0.15,71.51,81.74,73.3,77.73,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.3,0.15,0.1,69.98,81.8,75.19,78.45,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.3,0.2,0.05,68.44,81.85,77.09,79.18,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.35,0.05,0.15,70.74,80.42,71.71,76.32,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.35,0.1,0.1,69.21,80.48,73.6,77.04,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.35,0.15,0.05,67.67,80.53,75.5,77.77,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.4,0.05,0.1,68.44,79.15,72.02,75.63,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.4,0.1,0.05,66.9,79.21,73.91,76.36,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.45,0.05,0.05,66.13,77.88,72.32,74.95,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.05,0.05,0.4,83.98,87.09,70.52,79.9,PlanExecute,ReAct,Single-slot,Reflection
0.5,0.05,0.1,0.35,82.44,87.14,72.44,80.63,PlanExecute,ReAct,Single-slot,Reflection
0.5,0.05,0.15,0.3,80.9,87.2,74.34,81.35,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.05,0.2,0.25,79.37,87.25,76.23,82.07,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.05,0.25,0.2,77.83,87.3,78.13,82.79,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.05,0.3,0.15,76.3,87.35,80.02,83.51,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.05,0.35,0.1,74.76,87.4,81.92,84.23,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.05,0.4,0.05,73.23,87.45,83.81,84.95,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.1,0.05,0.35,81.67,85.82,70.84,79.22,PlanExecute,ReAct,Single-slot,Reflection
0.5,0.1,0.1,0.3,80.13,85.87,72.75,79.94,PlanExecute,ReAct,Single-slot,Reflection
0.5,0.1,0.15,0.25,78.6,85.93,74.64,80.66,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.1,0.2,0.2,77.06,85.98,76.54,81.38,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.1,0.25,0.15,75.53,86.03,78.43,82.1,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.1,0.3,0.1,73.99,86.08,80.33,82.82,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.1,0.35,0.05,72.46,86.13,82.22,83.54,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.15,0.05,0.3,79.36,84.55,71.15,78.53,PlanExecute,ReAct,Single-slot,Reflection
0.5,0.15,0.1,0.25,77.83,84.61,73.05,79.25,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.15,0.15,0.2,76.29,84.66,74.95,79.97,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.15,0.2,0.15,74.76,84.71,76.84,80.69,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.15,0.25,0.1,73.22,84.76,78.74,81.41,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.15,0.3,0.05,71.69,84.81,80.63,82.13,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.2,0.05,0.25,77.06,83.28,71.46,77.84,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.2,0.1,0.2,75.52,83.34,73.36,78.56,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.2,0.15,0.15,73.99,83.39,75.25,79.28,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.2,0.2,0.1,72.45,83.44,77.15,80.0,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.2,0.25,0.05,70.92,83.49,79.04,80.72,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.25,0.05,0.2,74.75,82.01,71.77,77.15,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.25,0.1,0.15,73.22,82.07,73.67,77.87,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.25,0.15,0.1,71.68,82.12,75.56,78.59,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.25,0.2,0.05,70.15,82.17,77.46,79.32,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.3,0.05,0.15,72.45,80.75,72.08,76.46,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.3,0.1,0.1,70.91,80.8,73.97,77.18,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.3,0.15,0.05,69.38,80.85,75.87,77.91,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.35,0.05,0.1,70.14,79.48,72.38,75.78,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.35,0.1,0.05,68.61,79.53,74.28,76.5,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.4,0.05,0.05,67.84,78.21,72.69,75.09,PlanExecute,Single-slot,Reflection,ReAct
0.55,0.05,0.05,0.35,83.37,86.15,71.2,79.36,PlanExecute,ReAct,Single-slot,Reflection
0.55,0.05,0.1,0.3,81.84,86.2,73.11,80.08,PlanExecute,ReAct,Single-slot,Reflection
0.55,0.05,0.15,0.25,80.3,86.25,75.01,80.8,PlanExecute,Single-slot,ReAct,Reflection
0.55,0.05,0.2,0.2,78.77,86.3,76.9,81.52,PlanExecute,Single-slot,ReAct,Reflection
0.55,0.05,0.25,0.15,77.23,86.35,78.8,82.24,PlanExecute,Single-slot,Reflection,ReAct
0.55,0.05,0.3,0.1,75.7,86.4,80.69,82.96,PlanExecute,Single-slot,Reflection,ReAct
0.55,0.05,0.35,0.05,74.16,86.45,82.59,83.68,PlanExecute,Single-slot,Reflection,ReAct
0.55,0.1,0.05,0.3,81.07,84.88,71.52,78.67,PlanExecute,ReAct,Single-slot,Reflection
0.55,0.1,0.1,0.25,79.53,84.93,73.42,79.39,PlanExecute,ReAct,Single-slot,Reflection
0.55,0.1,0.15,0.2,78.0,84.98,75.32,80.11,PlanExecute,Single-slot,ReAct,Reflection
0.55,0.1,0.2,0.15,76.46,85.03,77.21,80.83,PlanExecute,Single-slot,Reflection,ReAct
0.55,0.1,0.25,0.1,74.93,85.08,79.11,81.55,PlanExecute,Single-slot,Reflection,ReAct
0.55,0.1,0.3,0.05,73.39,85.13,81.0,82.27,PlanExecute,Single-slot,Reflection,ReAct
0.55,0.15,0.05,0.25,78.76,83.61,71.83,77.98,PlanExecute,ReAct,Single-slot,Reflection
0.55,0.15,0.1,0.2,77.23,83.66,73.73,78.7,PlanExecute,Single-slot,ReAct,Reflection
0.55,0.15,0.15,0.15,75.69,83.71,75.62,79.42,PlanExecute,Single-slot,ReAct,Reflection
0.55,0.15,0.2,0.1,74.16,83.76,77.52,80.14,PlanExecute,Single-slot,Reflection,ReAct
0.55,0.15,0.25,0.05,72.62,83.81,79.41,80.87,PlanExecute,Single-slot,Reflection,ReAct
0.55,0.2,0.05,0.2,76.46,82.34,72.14,77.29,PlanExecute,Single-slot,ReAct,Reflection
0.55,0.2,0.1,0.15,74.92,82.39,74.03,78.01,PlanExecute,Single-slot,ReAct,Reflection
0.55,0.2,0.15,0.1,73.39,82.44,75.93,78.73,PlanExecute,Single-slot,Reflection,ReAct
0.55,0.2,0.2,0.05,71.85,82.49,77.82,79.46,PlanExecute,Single-slot,Reflection,ReAct
0.55,0.25,0.05,0.15,74.15,81.07,72.44,76.6,PlanExecute,Single-slot,ReAct,Reflection
0.55,0.25,0.1,0.1,72.62,81.12,74.34,77.33,PlanExecute,Single-slot,Reflection,ReAct
0.55,0.25,0.15,0.05,71.08,81.17,76.23,78.05,PlanExecute,Single-slot,Reflection,ReAct
0.55,0.3,0.05,0.1,71.85,79.8,72.75,75.92,PlanExecute,Single-slot,Reflection,ReAct
0.55,0.3,0.1,0.05,70.31,79.85,74.65,76.64,PlanExecute,Single-slot,Reflection,ReAct
0.55,0.35,0.05,0.05,69.54,78.53,73.06,75.23,PlanExecute,Single-slot,Reflection,ReAct
0.6,0.05,0.05,0.3,82.77,85.2,71.88,78.81,PlanExecute,ReAct,Single-slot,Reflection
0.6,0.05,0.1,0.25,81.24,85.25,73.79,79.53,PlanExecute,ReAct,Single-slot,Reflection
0.6,0.05,0.15,0.2,79.7,85.3,75.68,80.25,PlanExecute,Single-slot,ReAct,Reflection
0.6,0.05,0.2,0.15,78.17,85.35,77.58,80.97,PlanExecute,Single-slot,ReAct,Reflection
0.6,0.05,0.25,0.1,76.63,85.4,79.47,81.69,PlanExecute,Single-slot,Reflection,ReAct
0.6,0.05,0.3,0.05,75.1,85.46,81.37,82.42,PlanExecute,Single-slot,Reflection,ReAct
0.6,0.1,0.05,0.25,80.47,83.93,72.2,78.12,PlanExecute,ReAct,Single-slot,Reflection
0.6,0.1,0.1,0.2,78.93,83.98,74.09,78.84,PlanExecute,ReAct,Single-slot,Reflection
0.6,0.1,0.15,0.15,77.4,84.03,75.99,79.56,PlanExecute,Single-slot,ReAct,Reflection
0.6,0.1,0.2,0.1,75.86,84.08,77.88,80.28,PlanExecute,Single-slot,Reflection,ReAct
0.6,0.1,0.25,0.05,74.33,84.13,79.78,81.01,PlanExecute,Single-slot,Reflection,ReAct
0.6,0.15,0.05,0.2,78.16,82.66,72.51,77.43,PlanExecute,ReAct,Single-slot,Reflection
0.6,0.15,0.1,0.15,76.63,82.71,74.4,78.15,PlanExecute,Single-slot,ReAct,Reflection
0.6,0.15,0.15,0.1,75.09,82.76,76.3,78.88,PlanExecute,Single-slot,Reflection,ReAct
0.6,0.15,0.2,0.05,73.56,82.81,78.19,79.6,PlanExecute,Single-slot,Reflection,ReAct
0.6,0.2,0.05,0.15,75.86,81.39,72.81,76.74,PlanExecute,Single-slot,ReAct,Reflection
0.6,0.2,0.1,0.1,74.32,81.44,74.71,77.47,PlanExecute,Single-slot,Reflection,ReAct
0.6,0.2,0.15,0.05,72.79,81.49,76.6,78.19,PlanExecute,Single-slot,Reflection,ReAct
0.6,0.25,0.05,0.1,73.55,80.12,73.12,76.06,PlanExecute,Single-slot,ReAct,Reflection
0.6,0.25,0.1,0.05,72.02,80.17,75.01,76.78,PlanExecute,Single-slot,Reflection,ReAct
0.6,0.3,0.05,0.05,71.25,78.85,73.43,75.37,PlanExecute,Single-slot,Reflection,ReAct
0.65,0.05,0.05,0.25,82.17,84.25,72.57,78.26,PlanExecute,ReAct,Single-slot,Reflection
0.65,0.05,0.1,0.2,80.64,84.3,74.46,78.98,PlanExecute,ReAct,Single-slot,Reflection
0.65,0.05,0.15,0.15,79.1,84.35,76.36,79.7,PlanExecute,Single-slot,ReAct,Reflection
0.65,0.05,0.2,0.1,77.57,84.41,78.25,80.42,PlanExecute,Single-slot,Reflection,ReAct
0.65,0.05,0.25,0.05,76.03,84.46,80.15,81.15,PlanExecute,Single-slot,Reflection,ReAct
0.65,0.1,0.05,0.2,79.87,82.98,72.87,77.57,PlanExecute,ReAct,Single-slot,Reflection
0.65,0.1,0.1,0.15,78.33,83.03,74.77,78.29,PlanExecute,ReAct,Single-slot,Reflection
0.65,0.1,0.15,0.1,76.8,83.08,76.66,79.02,PlanExecute,Single-slot,ReAct,Reflection
0.65,0.1,0.2,0.05,75.26,83.14,78.56,79.74,PlanExecute,Single-slot,Reflection,ReAct
0.65,0.15,0.05,0.15,77.56,81.71,73.18,76.88,PlanExecute,ReAct,Single-slot,Reflection
0.65,0.15,0.1,0.1,76.03,81.76,75.07,77.61,PlanExecute,Single-slot,ReAct,Reflection
0.65,0.15,0.15,0.05,74.49,81.81,76.97,78.33,PlanExecute,Single-slot,Reflection,ReAct
0.65,0.2,0.05,0.1,75.26,80.44,73.49,76.2,PlanExecute,Single-slot,ReAct,Reflection
0.65,0.2,0.1,0.05,73.72,80.49,75.38,76.92,PlanExecute,Single-slot,Reflection,ReAct
0.65,0.25,0.05,0.05,72.95,79.17,73.79,75.51,PlanExecute,Single-slot,Reflection,ReAct
0.7,0.05,0.05,0.2,81.57,83.3,73.24,77.71,PlanExecute,ReAct,Single-slot,Reflection
0.7,0.05,0.1,0.15,80.04,83.35,75.14,78.43,PlanExecute,ReAct,Single-slot,Reflection
0.7,0.05,0.15,0.1,78.5,83.41,77.03,79.16,PlanExecute,Single-slot,ReAct,Reflection
0.7,0.05,0.2,0.05,76.96,83.46,78.93,79.88,PlanExecute,Single-slot,Reflection,ReAct
0.7,0.1,0.05,0.15,79.27,82.03,73.55,77.03,PlanExecute,ReAct,Single-slot,Reflection
0.7,0.1,0.1,0.1,77.73,82.09,75.44,77.75,PlanExecute,Single-slot,ReAct,Reflection
0.7,0.1,0.15,0.05,76.19,82.14,77.34,78.47,PlanExecute,Single-slot,Reflection,ReAct
0.7,0.15,0.05,0.1,76.96,80.76,73.85,76.34,PlanExecute,ReAct,Single-slot,Reflection
0.7,0.15,0.1,0.05,75.42,80.82,75.75,77.06,PlanExecute,Single-slot,Reflection,ReAct
0.7,0.2,0.05,0.05,74.65,79.49,74.16,75.65,PlanExecute,Single-slot,ReAct,Reflection
0.75,0.05,0.05,0.15,80.97,82.36,73.92,77.17,PlanExecute,ReAct,Single-slot,Reflection
0.75,0.05,0.1,0.1,79.43,82.41,75.81,77.89,PlanExecute,ReAct,Single-slot,Reflection
0.75,0.05,0.15,0.05,77.9,82.46,77.71,78.61,PlanExecute,Single-slot,ReAct,Reflection
0.75,0.1,0.05,0.1,78.66,81.09,74.22,76.48,PlanExecute,ReAct,Single-slot,Reflection
0.75,0.1,0.1,0.05,77.13,81.14,76.12,77.2,PlanExecute,Single-slot,ReAct,Reflection
0.75,0.15,0.05,0.05,76.36,79.82,74.53,75.79,PlanExecute,ReAct,Single-slot,Reflection
0.8,0.05,0.05,0.1,80.37,81.41,74.59,76.62,PlanExecute,ReAct,Single-slot,Reflection
0.8,0.05,0.1,0.05,78.83,81.46,76.48,77.34,PlanExecute,ReAct,Single-slot,Reflection
0.8,0.1,0.05,0.05,78.06,80.14,74.9,75.93,PlanExecute,ReAct,Single-slot,Reflection
0.85,0.05,0.05,0.05,79.77,80.46,75.26,76.07,PlanExecute,ReAct,Single-slot,Reflection
