w_outcome,w_tool,w_trajectory,w_efficiency,mean_ReAct,mean_PlanExecute,mean_Reflection,mean_Single_slot,rank1,rank2,rank3,rank4
0.4,0.05,0.45,0.1,73.31,89.26,80.57,86.75,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.05,0.5,0.05,71.57,89.38,84.36,87.48,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.1,0.05,0.45,84.75,87.1,52.45,80.22,PlanExecute,ReAct,Single-slot,Reflection
0.4,0.1,0.1,0.4,83.01,87.22,56.26,80.96,PlanExecute,ReAct,Single-slot,Reflection
0.4,0.1,0.15,0.35,81.26,87.34,60.05,81.69,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.1,0.2,0.3,79.52,87.46,63.84,82.42,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.1,0.25,0.25,77.77,87.58,67.63,83.15,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.1,0.3,0.2,76.03,87.7,71.41,83.88,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.1,0.35,0.15,74.29,87.82,75.2,84.61,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.1,0.4,0.1,72.54,87.94,78.99,85.34,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.1,0.45,0.05,70.8,88.06,82.77,86.07,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.15,0.05,0.4,82.24,85.9,54.66,79.55,PlanExecute,ReAct,Single-slot,Reflection
0.4,0.15,0.1,0.35,80.49,86.02,58.46,80.28,PlanExecute,ReAct,Single-slot,Reflection
0.4,0.15,0.15,0.3,78.75,86.14,62.25,81.01,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.15,0.2,0.25,77.0,86.26,66.04,81.74,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.15,0.25,0.2,75.26,86.38,69.82,82.47,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.15,0.3,0.15,73.52,86.5,73.61,83.2,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.15,0.35,0.1,71.77,86.62,77.4,83.93,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.15,0.4,0.05,70.03,86.74,81.18,84.66,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.2,0.05,0.35,79.72,84.7,56.86,78.87,PlanExecute,ReAct,Single-slot,Reflection
0.4,0.2,0.1,0.3,77.98,84.82,60.66,79.6,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.2,0.15,0.25,76.23,84.94,64.45,80.33,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.2,0.2,0.2,74.49,85.06,68.23,81.06,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.2,0.25,0.15,72.75,85.18,72.02,81.79,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.2,0.3,0.1,71.0,85.3,75.81,82.52,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.2,0.35,0.05,69.26,85.42,79.6,83.25,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.25,0.05,0.3,77.21,83.5,59.07,78.19,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.25,0.1,0.25,75.46,83.62,62.86,78.92,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.25,0.15,0.2,73.72,83.74,66.65,79.65,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.25,0.2,0.15,71.98,83.86,70.43,80.38,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.25,0.25,0.1,70.23,83.98,74.22,81.11,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.25,0.3,0.05,68.49,84.1,78.01,81.84,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.3,0.05,0.25,74.69,82.3,61.27,77.51,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.3,0.1,0.2,72.95,82.42,65.06,78.24,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.3,0.15,0.15,71.21,82.54,68.84,78.97,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.3,0.2,0.1,69.46,82.66,72.63,79.7,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.3,0.25,0.05,67.72,82.78,76.42,80.43,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.35,0.05,0.2,72.18,81.1,63.47,76.83,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.35,0.1,0.15,70.44,81.22,67.26,77.56,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.35,0.15,0.1,68.69,81.34,71.04,78.29,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.35,0.2,0.05,66.95,81.46,74.83,79.03,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.4,0.05,0.15,69.67,79.89,65.67,76.15,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.4,0.1,0.1,67.92,80.02,69.45,76.88,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.4,0.15,0.05,66.18,80.14,73.24,77.62,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.45,0.05,0.1,67.15,78.69,67.86,75.48,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.45,0.1,0.05,65.41,78.81,71.65,76.21,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.5,0.05,0.05,64.64,77.49,70.06,74.8,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.05,0.05,0.45,86.45,87.42,52.81,80.36,PlanExecute,ReAct,Single-slot,Reflection
0.45,0.05,0.1,0.4,84.71,87.54,56.62,81.1,PlanExecute,ReAct,Single-slot,Reflection
0.45,0.05,0.15,0.35,82.97,87.66,60.42,81.83,PlanExecute,ReAct,Single-slot,Reflection
0.45,0.05,0.2,0.3,81.22,87.78,64.21,82.56,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.05,0.25,0.25,79.48,87.9,67.99,83.29,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.05,0.3,0.2,77.73,88.02,71.78,84.02,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.05,0.35,0.15,75.99,88.14,75.57,84.75,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.05,0.4,0.1,74.25,88.26,79.35,85.48,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.05,0.45,0.05,72.5,88.38,83.14,86.21,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.1,0.05,0.4,83.94,86.22,55.02,79.69,PlanExecute,ReAct,Single-slot,Reflection
0.45,0.1,0.1,0.35,82.2,86.34,58.83,80.42,PlanExecute,ReAct,Single-slot,Reflection
0.45,0.1,0.15,0.3,80.45,86.46,62.62,81.15,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.1,0.2,0.25,78.71,86.58,66.4,81.88,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.1,0.25,0.2,76.96,86.7,70.19,82.61,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.1,0.3,0.15,75.22,86.82,73.98,83.34,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.1,0.35,0.1,73.48,86.94,77.76,84.07,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.1,0.4,0.05,71.73,87.06,81.55,84.8,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.15,0.05,0.35,81.43,85.02,57.23,79.01,PlanExecute,ReAct,Single-slot,Reflection
0.45,0.15,0.1,0.3,79.68,85.14,61.03,79.74,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.15,0.15,0.25,77.94,85.26,64.82,80.47,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.15,0.2,0.2,76.19,85.38,68.6,81.2,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.15,0.25,0.15,74.45,85.5,72.39,81.93,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.15,0.3,0.1,72.71,85.62,76.18,82.66,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.15,0.35,0.05,70.96,85.74,79.96,83.39,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.2,0.05,0.3,78.91,83.82,59.44,78.33,PlanExecute,ReAct,Single-slot,Reflection
0.45,0.2,0.1,0.25,77.17,83.94,63.23,79.06,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.2,0.15,0.2,75.42,84.06,67.01,79.79,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.2,0.2,0.15,73.68,84.18,70.8,80.52,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.2,0.25,0.1,71.94,84.3,74.59,81.25,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.2,0.3,0.05,70.19,84.42,78.37,81.98,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.25,0.05,0.25,76.4,82.62,61.64,77.65,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.25,0.1,0.2,74.65,82.74,65.43,78.38,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.25,0.15,0.15,72.91,82.86,69.21,79.11,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.25,0.2,0.1,71.17,82.98,73.0,79.84,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.25,0.25,0.05,69.42,83.1,76.79,80.57,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.3,0.05,0.2,73.88,81.42,63.84,76.97,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.3,0.1,0.15,72.14,81.54,67.62,77.7,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.3,0.15,0.1,70.4,81.66,71.41,78.43,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.3,0.2,0.05,68.65,81.78,75.2,79.17,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.35,0.05,0.15,71.37,80.22,66.03,76.29,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.35,0.1,0.1,69.63,80.34,69.82,77.03,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.35,0.15,0.05,67.88,80.46,73.61,77.76,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.4,0.05,0.1,68.86,79.02,68.23,75.62,PlanExecute,Single-slot,ReAct,Reflection
0.45,0.4,0.1,0.05,67.11,79.14,72.02,76.35,PlanExecute,Single-slot,Reflection,ReAct
0.45,0.45,0.05,0.05,66.34,77.82,70.43,74.94,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.05,0.05,0.4,85.64,86.54,55.39,79.83,PlanExecute,ReAct,Single-slot,Reflection
0.5,0.05,0.1,0.35,83.9,86.66,59.2,80.56,PlanExecute,ReAct,Single-slot,Reflection
0.5,0.05,0.15,0.3,82.16,86.78,62.99,81.29,PlanExecute,ReAct,Single-slot,Reflection
0.5,0.05,0.2,0.25,80.41,86.9,66.77,82.02,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.05,0.25,0.2,78.67,87.02,70.56,82.75,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.05,0.3,0.15,76.92,87.14,74.35,83.48,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.05,0.35,0.1,75.18,87.26,78.13,84.21,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.05,0.4,0.05,73.44,87.38,81.92,84.94,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.1,0.05,0.35,83.13,85.34,57.6,79.15,PlanExecute,ReAct,Single-slot,Reflection
0.5,0.1,0.1,0.3,81.39,85.46,61.4,79.88,PlanExecute,ReAct,Single-slot,Reflection
0.5,0.1,0.15,0.25,79.64,85.58,65.18,80.61,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.1,0.2,0.2,77.9,85.7,68.97,81.34,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.1,0.25,0.15,76.15,85.82,72.76,82.07,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.1,0.3,0.1,74.41,85.94,76.54,82.8,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.1,0.35,0.05,72.67,86.06,80.33,83.53,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.15,0.05,0.3,80.62,84.14,59.8,78.47,PlanExecute,ReAct,Single-slot,Reflection
0.5,0.15,0.1,0.25,78.87,84.26,63.59,79.2,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.15,0.15,0.2,77.13,84.38,67.38,79.93,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.15,0.2,0.15,75.38,84.5,71.17,80.66,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.15,0.25,0.1,73.64,84.62,74.96,81.39,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.15,0.3,0.05,71.9,84.74,78.74,82.12,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.2,0.05,0.25,78.1,82.94,62.01,77.79,PlanExecute,ReAct,Single-slot,Reflection
0.5,0.2,0.1,0.2,76.36,83.06,65.79,78.52,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.2,0.15,0.15,74.61,83.18,69.58,79.25,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.2,0.2,0.1,72.87,83.3,73.37,79.98,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.2,0.25,0.05,71.13,83.42,77.15,80.72,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.25,0.05,0.2,75.59,81.74,64.2,77.11,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.25,0.1,0.15,73.84,81.86,67.99,77.84,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.25,0.15,0.1,72.1,81.98,71.78,78.57,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.25,0.2,0.05,70.36,82.1,75.56,79.31,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.3,0.05,0.15,73.07,80.54,66.4,76.43,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.3,0.1,0.1,71.33,80.66,70.19,77.17,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.3,0.15,0.05,69.59,80.78,73.98,77.9,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.35,0.05,0.1,70.56,79.34,68.6,75.76,PlanExecute,Single-slot,ReAct,Reflection
0.5,0.35,0.1,0.05,68.82,79.46,72.39,76.49,PlanExecute,Single-slot,Reflection,ReAct
0.5,0.4,0.05,0.05,68.05,78.14,70.8,75.08,PlanExecute,Single-slot,Reflection,ReAct
0.55,0.05,0.05,0.35,84.84,85.66,57.96,79.29,PlanExecute,ReAct,Single-slot,Reflection
0.55,0.05,0.1,0.3,83.09,85.78,61.76,80.02,PlanExecute,ReAct,Single-slot,Reflection
0.55,0.05,0.15,0.25,81.35,85.9,65.55,80.75,PlanExecute,ReAct,Single-slot,Reflection
0.55,0.05,0.2,0.2,79.6,86.02,69.34,81.48,PlanExecute,Single-slot,ReAct,Reflection
0.55,0.05,0.25,0.15,77.86,86.14,73.12,82.21,PlanExecute,Single-slot,ReAct,Reflection
0.55,0.05,0.3,0.1,76.11,86.27,76.91,82.94,PlanExecute,Single-slot,Reflection,ReAct
0.55,0.05,0.35,0.05,74.37,86.39,80.7,83.67,PlanExecute,Single-slot,Reflection,ReAct
0.55,0.1,0.05,0.3,82.32,84.46,60.17,78.61,PlanExecute,ReAct,Single-slot,Reflection
0.55,0.1,0.1,0.25,80.58,84.58,63.96,79.34,PlanExecute,ReAct,Single-slot,Reflection
0.55,0.1,0.15,0.2,78.83,84.7,67.75,80.07,PlanExecute,Single-slot,ReAct,Reflection
0.55,0.1,0.2,0.15,77.09,84.82,71.54,80.8,PlanExecute,Single-slot,ReAct,Reflection
0.55,0.1,0.25,0.1,75.34,84.94,75.32,81.53,PlanExecute,Single-slot,ReAct,Reflection
0.55,0.1,0.3,0.05,73.6,85.06,79.11,82.27,PlanExecute,Single-slot,Reflection,ReAct
0.55,0.15,0.05,0.25,79.81,83.26,62.37,77.93,PlanExecute,ReAct,Single-slot,Reflection
0.55,0.15,0.1,0.2,78.06,83.38,66.16,78.66,PlanExecute,Single-slot,ReAct,Reflection
0.55,0.15,0.15,0.15,76.32,83.5,69.95,79.39,PlanExecute,Single-slot,ReAct,Reflection
0.55,0.15,0.2,0.1,74.57,83.62,73.73,80.12,PlanExecute,Single-slot,ReAct,Reflection
0.55,0.15,0.25,0.05,72.83,83.74,77.52,80.86,PlanExecute,Single-slot,Reflection,ReAct
0.55,0.2,0.05,0.2,77.29,82.06,64.57,77.25,PlanExecute,ReAct,Single-slot,Reflection
0.55,0.2,0.1,0.15,75.55,82.18,68.36,77.98,PlanExecute,Single-slot,ReAct,Reflection
0.55,0.2,0.15,0.1,73.8,82.3,72.15,78.72,PlanExecute,Single-slot,ReAct,Reflection
0.55,0.2,0.2,0.05,72.06,82.42,75.93,79.45,PlanExecute,Single-slot,Reflection,ReAct
0.55,0.25,0.05,0.15,74.78,80.86,66.77,76.58,PlanExecute,Single-slot,ReAct,Reflection
0.55,0.25,0.1,0.1,73.03,80.98,70.56,77.31,PlanExecute,Single-slot,ReAct,Reflection
0.55,0.25,0.15,0.05,71.29,81.1,74.34,78.04,PlanExecute,Single-slot,Reflection,ReAct
0.55,0.3,0.05,0.1,72.26,79.66,68.97,75.9,PlanExecute,Single-slot,ReAct,Reflection
0.55,0.3,0.1,0.05,70.52,79.78,72.75,76.63,PlanExecute,Single-slot,Reflection,ReAct
0.55,0.35,0.05,0.05,69.75,78.46,71.17,75.22,PlanExecute,Single-slot,Reflection,ReAct
0.6,0.05,0.05,0.3,84.03,84.78,60.54,78.75,PlanExecute,ReAct,Single-slot,Reflection
0.6,0.05,0.1,0.25,82.28,84.9,64.33,79.48,PlanExecute,ReAct,Single-slot,Reflection
0.6,0.05,0.15,0.2,80.54,85.03,68.12,80.21,PlanExecute,ReAct,Single-slot,Reflection
0.6,0.05,0.2,0.15,78.79,85.15,71.9,80.94,PlanExecute,Single-slot,ReAct,Reflection
0.6,0.05,0.25,0.1,77.05,85.27,75.69,81.67,PlanExecute,Single-slot,ReAct,Reflection
0.6,0.05,0.3,0.05,75.3,85.39,79.48,82.41,PlanExecute,Single-slot,Reflection,ReAct
0.6,0.1,0.05,0.25,81.51,83.58,62.74,78.07,PlanExecute,ReAct,Single-slot,Reflection
0.6,0.1,0.1,0.2,79.77,83.7,66.53,78.8,PlanExecute,ReAct,Single-slot,Reflection
0.6,0.1,0.15,0.15,78.02,83.82,70.31,79.53,PlanExecute,Single-slot,ReAct,Reflection
0.6,0.1,0.2,0.1,76.28,83.95,74.1,80.27,PlanExecute,Single-slot,ReAct,Reflection
0.6,0.1,0.25,0.05,74.53,84.07,77.89,81.0,PlanExecute,Single-slot,Reflection,ReAct
0.6,0.15,0.05,0.2,79.0,82.38,64.94,77.39,PlanExecute,ReAct,Single-slot,Reflection
0.6,0.15,0.1,0.15,77.25,82.5,68.73,78.12,PlanExecute,Single-slot,ReAct,Reflection
0.6,0.15,0.15,0.1,75.51,82.62,72.51,78.86,PlanExecute,Single-slot,ReAct,Reflection
0.6,0.15,0.2,0.05,73.76,82.74,76.3,79.59,PlanExecute,Single-slot,Reflection,ReAct
0.6,0.2,0.05,0.15,76.48,81.18,67.14,76.72,PlanExecute,Single-slot,ReAct,Reflection
0.6,0.2,0.1,0.1,74.74,81.3,70.92,77.45,PlanExecute,Single-slot,ReAct,Reflection
0.6,0.2,0.15,0.05,72.99,81.42,74.71,78.18,PlanExecute,Single-slot,Reflection,ReAct
0.6,0.25,0.05,0.1,73.97,79.98,69.34,76.04,PlanExecute,Single-slot,ReAct,Reflection
0.6,0.25,0.1,0.05,72.22,80.1,73.12,76.77,PlanExecute,Single-slot,Reflection,ReAct
0.6,0.3,0.05,0.05,71.45,78.78,71.53,75.36,PlanExecute,Single-slot,Reflection,ReAct
0.65,0.05,0.05,0.25,83.22,83.91,63.11,78.21,PlanExecute,ReAct,Single-slot,Reflection
0.65,0.05,0.1,0.2,81.47,84.03,66.9,78.94,PlanExecute,ReAct,Single-slot,Reflection
0.65,0.05,0.15,0.15,79.73,84.15,70.68,79.67,PlanExecute,ReAct,Single-slot,Reflection
0.65,0.05,0.2,0.1,77.98,84.27,74.47,80.41,PlanExecute,Single-slot,ReAct,Reflection
0.65,0.05,0.25,0.05,76.24,84.39,78.26,81.14,PlanExecute,Single-slot,Reflection,ReAct
0.65,0.1,0.05,0.2,80.7,82.71,65.31,77.53,PlanExecute,ReAct,Single-slot,Reflection
0.65,0.1,0.1,0.15,78.96,82.83,69.09,78.27,PlanExecute,ReAct,Single-slot,Reflection
0.65,0.1,0.15,0.1,77.21,82.95,72.88,79.0,PlanExecute,Single-slot,ReAct,Reflection
0.65,0.1,0.2,0.05,75.47,83.07,76.67,79.73,PlanExecute,Single-slot,Reflection,ReAct
0.65,0.15,0.05,0.15,78.19,81.5,67.5,76.86,PlanExecute,ReAct,Single-slot,Reflection
0.65,0.15,0.1,0.1,76.44,81.63,71.29,77.59,PlanExecute,Single-slot,ReAct,Reflection
0.65,0.15,0.15,0.05,74.7,81.75,75.08,78.32,PlanExecute,Single-slot,Reflection,ReAct
0.65,0.2,0.05,0.1,75.67,80.3,69.7,76.18,PlanExecute,Single-slot,ReAct,Reflection
0.65,0.2,0.1,0.05,73.93,80.42,73.49,76.91,PlanExecute,Single-slot,ReAct,Reflection
0.65,0.25,0.05,0.05,73.16,79.1,71.9,75.5,PlanExecute,Single-slot,ReAct,Reflection
0.7,0.05,0.05,0.2,82.41,83.03,65.67,77.67,PlanExecute,ReAct,Single-slot,Reflection
0.7,0.05,0.1,0.15,80.66,83.15,69.46,78.41,PlanExecute,ReAct,Single-slot,Reflection
0.7,0.05,0.15,0.1,78.92,83.27,73.25,79.14,PlanExecute,Single-slot,ReAct,Reflection
0.7,0.05,0.2,0.05,77.17,83.39,77.03,79.87,PlanExecute,Single-slot,ReAct,Reflection
0.7,0.1,0.05,0.15,79.89,81.83,67.87,77.0,PlanExecute,ReAct,Single-slot,Reflection
0.7,0.1,0.1,0.1,78.15,81.95,71.66,77.73,PlanExecute,ReAct,Single-slot,Reflection
0.7,0.1,0.15,0.05,76.4,82.07,75.45,78.46,PlanExecute,Single-slot,ReAct,Reflection
0.7,0.15,0.05,0.1,77.38,80.63,70.07,76.32,PlanExecute,ReAct,Single-slot,Reflection
0.7,0.15,0.1,0.05,75.63,80.75,73.86,77.05,PlanExecute,Single-slot,ReAct,Reflection
0.7,0.2,0.05,0.05,74.86,79.43,72.27,75.64,PlanExecute,Single-slot,ReAct,Reflection
0.75,0.05,0.05,0.15,81.6,82.15,68.24,77.14,PlanExecute,ReAct,Single-slot,Reflection
0.75,0.05,0.1,0.1,79.85,82.27,72.03,77.87,PlanExecute,ReAct,Single-slot,Reflection
0.75,0.05,0.15,0.05,78.11,82.39,75.81,78.6,PlanExecute,Single-slot,ReAct,Reflection
0.75,0.1,0.05,0.1,79.08,80.95,70.44,76.46,PlanExecute,ReAct,Single-slot,Reflection
0.75,0.1,0.1,0.05,77.34,81.07,74.22,77.19,PlanExecute,ReAct,Single-slot,Reflection
0.75,0.15,0.05,0.05,76.57,79.75,72.64,75.78,PlanExecute,ReAct,Single-slot,Reflection
0.8,0.05,0.05,0.1,80.79,81.27,70.81,76.6,PlanExecute,ReAct,Single-slot,Reflection
0.8,0.05,0.1,0.05,79.04,81.39,74.59,77.33,PlanExecute,ReAct,Single-slot,Reflection
0.8,0.1,0.05,0.05,78.27,80.07,73.0,75.92,PlanExecute,ReAct,Single-slot,Reflection
0.85,0.05,0.05,0.05,79.98,80.39,73.37,76.06,PlanExecute,ReAct,Single-slot,Reflection
